,device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price
2049,Nokia,Others,5.18,yes,no,2.0,0.0,0.06,0.02,1200.0,88.1,2018,582,711.9818146
2050,Nokia,Android,12.7,yes,no,8.0,5.0,32.0,4.0,4100.0,161.0,2017,564,830.9938367999999
2051,Nokia,Android,12.75,yes,no,16.0,5.0,64.0,4.0,3000.0,160.0,2017,597,922.5879846
2052,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1200.0,88.2,2017,680,720.5008475999999
2053,Nokia,Android,12.78,yes,no,13.0,13.0,128.0,4.0,3090.0,160.0,2017,558,1025.3396666
2054,Nokia,Android,12.7,yes,no,8.0,8.0,16.0,4.0,2630.0,140.0,2017,745,874.3194878
2055,Nokia,Android,12.75,yes,no,13.0,8.0,16.0,4.0,3000.0,160.0,2017,821,892.121347
2056,Nokia,Android,12.83,yes,no,16.0,8.0,32.0,4.0,3000.0,169.0,2017,540,901.7538824000001
2057,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1000.0,160.0,2017,554,754.5521875999999
2058,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.02,,81.0,2016,815,543.732076
2059,Nokia,Others,5.18,no,no,0.3,0.0,0.06,,,82.6,2016,1023,553.0120912
2060,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.02,1200.0,91.8,2015,867,586.9840268
2061,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.03,1200.0,91.8,2015,772,657.0824698
2062,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1100.0,79.0,2015,1012,639.9793715999999
2063,Nokia,Others,5.18,no,no,2.0,0.0,0.06,0.03,1100.0,79.0,2015,798,606.2198834000001
2064,Nokia,Others,5.18,no,no,0.3,0.0,,0.02,1100.0,78.4,2015,559,517.4023745999999
2065,Nokia,Others,5.18,no,no,0.3,0.0,0.06,0.02,1100.0,78.6,2015,682,587.0902686
2066,Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4.0,1830.0,136.0,2014,809,733.1733360000001
2067,Nokia,Android,18.01,no,no,8.0,5.0,32.0,4.0,5300.0,318.0,2014,893,911.4898900000001
2068,Nokia,Windows,10.34,no,no,6.7,5.0,32.0,4.0,2200.0,130.0,2014,601,776.47764
2069,Nokia,Windows,10.34,yes,no,6.7,5.0,32.0,4.0,2200.0,134.0,2014,1045,823.6773114
2070,Nokia,Windows,12.7,yes,no,10.0,0.9,16.0,4.0,2200.0,150.0,2014,679,932.5745791999999
2071,Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1055,747.9145136
2072,Nokia,Windows,10.16,no,no,5.0,1.6,16.0,4.0,1430.0,129.0,2014,1062,707.0290708
2073,Nokia,Android,10.24,no,no,5.0,0.3,16.0,4.0,1800.0,150.0,2014,571,776.7658542
2074,Nokia,Others,5.28,no,no,2.0,0.0,0.1,0.02,1200.0,99.8,2014,631,673.4591660000001
2075,Nokia,Others,5.28,no,no,2.0,0.0,0.1,0.03,1200.0,100.6,2014,654,674.765237
2076,Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,825,897.9294189999999
2077,Nokia,Windows,10.29,yes,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,851,767.1147666
2078,Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,825,841.9805805999999
2079,Nokia,Windows,10.29,no,no,5.0,1.6,32.0,4.0,1830.0,134.0,2014,573,797.6856674
2080,Nokia,Android,12.7,no,no,5.0,2.0,16.0,4.0,2000.0,190.0,2014,1093,739.2702938
2081,Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,903,661.8164185999999
2082,Nokia,Android,10.16,no,no,3.15,1.6,16.0,4.0,1500.0,128.7,2014,645,721.5881024
2083,Nokia,Others,5.28,no,no,1.3,0.0,0.06,0.03,1830.0,89.3,2014,717,708.3657022
2084,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.02,1830.0,83.6,2014,565,614.446049
2085,Nokia,Windows,12.7,yes,no,20.0,1.2,32.0,4.0,2420.0,167.0,2014,881,951.8184536
2086,Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,721,703.3808378
2087,Nokia,Windows,15.24,yes,no,20.0,1.2,16.0,4.0,3400.0,209.0,2013,1052,973.2759875999999
2088,Nokia,Windows,15.24,yes,no,5.0,0.3,32.0,4.0,3400.0,220.0,2013,817,900.5831904
2089,Nokia,Windows,25.43,yes,no,6.7,2.0,32.0,4.0,1200.0,615.0,2013,1067,995.6637386000001
2090,Nokia,Others,7.62,no,no,5.0,0.0,0.06,,1200.0,111.4,2013,1001,765.5542906
2091,Nokia,Others,7.62,no,no,5.0,0.0,0.1,0.03,1200.0,110.2,2013,987,776.2715182
2092,Nokia,Others,7.62,no,no,5.0,0.0,,0.02,1010.0,100.0,2013,1043,707.1456549999999
2093,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.03,1200.0,101.3,2013,893,683.6764412
2094,Nokia,Others,5.28,no,no,2.0,0.0,0.06,0.03,1200.0,101.0,2013,782,658.4252574
2095,Nokia,Others,5.18,no,no,5.0,0.0,0.06,0.03,1200.0,101.1,2013,863,878.3953932
2096,Nokia,Windows,10.34,yes,no,5.0,0.3,32.0,4.0,2000.0,159.0,2013,797,810.6003198
2097,Nokia,Windows,10.29,yes,no,41.0,1.2,32.0,4.0,2000.0,158.0,2013,988,1021.0193258
2098,Nokia,Others,5.18,no,no,1.3,0.0,0.06,0.02,1020.0,89.6,2013,955,807.0957618
2099,Nokia,Others,5.18,no,no,5.0,0.0,0.1,0.03,1020.0,91.3,2013,1070,810.530827
2100,Nokia,Windows,10.29,yes,no,8.0,1.3,16.0,4.0,2000.0,139.0,2013,707,913.0154184
2101,Nokia,Windows,10.29,yes,no,8.0,1.3,32.0,4.0,2000.0,162.0,2013,816,906.0462198
2102,Nokia,Others,7.62,no,no,3.15,0.0,0.06,0.02,1200.0,98.2,2013,668,706.5035998
2103,Nokia,Others,5.18,no,no,2.0,0.0,0.1,0.03,1200.0,97.3,2013,713,643.2143796
2104,Nokia,Windows,10.24,no,no,6.7,1.3,32.0,4.0,2000.0,128.0,2013,781,860.5425656
2105,Nokia,Windows,10.16,no,no,5.0,1.25,32.0,4.0,1430.0,124.0,2013,1051,716.7037876
2106,Nokia,Others,5.18,no,no,3.15,0.0,0.1,0.02,1110.0,102.0,2013,1006,833.5190048
2107,Nokia,Others,7.62,no,no,2.0,0.0,0.1,0.02,1110.0,103.7,2013,660,659.0191702000001
2108,Others,Android,20.32,no,no,5.0,5.0,16.0,4.0,5200.0,356.0,2015,694,894.0761719999999
2109,Others,Android,20.32,yes,no,5.0,5.0,32.0,4.0,5400.0,390.0,2014,918,1008.6850234
2110,Others,Android,20.32,no,no,5.0,5.0,16.0,4.0,5400.0,390.0,2014,720,890.2872172
2111,OnePlus,Android,16.28,yes,no,,16.0,256.0,4.0,3700.0,185.0,2018,489,1013.1509186000001
2112,OnePlus,Android,16.28,yes,no,,16.0,256.0,4.0,3700.0,185.0,2018,496,1000.0092185999999
2113,OnePlus,Android,15.95,yes,no,,16.0,128.0,4.0,3300.0,177.0,2018,386,1076.0808276
2114,OnePlus,Android,15.27,yes,no,,16.0,128.0,4.0,3300.0,162.0,2017,623,1038.94661
2115,OnePlus,Android,12.83,yes,no,,16.0,128.0,4.0,3300.0,153.0,2017,875,947.116845
2116,OnePlus,Android,12.83,yes,no,16.0,16.0,64.0,4.0,3400.0,158.0,2016,986,987.3403332
2117,OnePlus,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2525.0,138.0,2015,1050,924.385794
2118,OnePlus,Android,12.83,yes,no,16.0,8.0,64.0,4.0,3000.0,158.0,2016,996,887.0897822
2119,OnePlus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3300.0,175.0,2015,913,966.2060090000001
2120,OnePlus,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3100.0,162.0,2014,616,935.8327731999999
2121,Oppo,Android,15.39,yes,no,8.0,16.0,256.0,4.0,4065.0,210.0,2019,252,1044.9018698
2122,Oppo,Android,15.34,yes,no,8.0,16.0,256.0,4.0,3765.0,185.0,2019,366,1069.3548284
2123,Oppo,Android,15.29,yes,no,8.0,16.0,64.0,4.0,4230.0,170.0,2019,504,923.1032956
2124,Oppo,Android,16.59,yes,no,8.0,16.0,128.0,4.0,4020.0,188.0,2019,238,1009.226226
2125,Oppo,Android,16.59,yes,no,8.0,16.0,64.0,4.0,4000.0,190.0,2019,488,984.3753874000001
2126,Oppo,Android,15.29,yes,no,13.0,16.0,32.0,4.0,4230.0,168.0,2018,658,968.4748841999999
2127,Oppo,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3600.0,156.0,2018,412,971.7297874
2128,Oppo,Android,16.28,yes,no,13.0,25.0,128.0,4.0,3600.0,156.0,2018,644,1051.5719778
2129,Oppo,Android,15.34,yes,no,13.0,25.0,64.0,4.0,3600.0,156.0,2018,563,967.9535774
2130,Oppo,Android,15.32,yes,no,13.0,16.0,128.0,4.0,3500.0,169.0,2018,621,940.7676716
2131,Oppo,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3700.0,183.0,2018,598,956.6130588
2132,Oppo,Android,15.34,yes,no,13.0,25.0,128.0,4.0,3500.0,182.0,2018,452,1040.559433
2133,Oppo,Android,15.32,yes,no,13.0,25.0,64.0,4.0,3500.0,169.0,2018,424,993.3227483999999
2134,Oppo,Android,15.29,yes,no,13.0,8.0,32.0,4.0,4230.0,168.0,2018,373,942.2840612
2135,Oppo,Android,16.31,yes,no,13.0,16.0,512.0,4.0,3400.0,186.0,2018,623,1228.6696748000002
2136,Oppo,Android,16.31,yes,no,13.0,16.0,128.0,4.0,3730.0,186.0,2018,496,948.080027
2137,Oppo,Android,15.24,yes,no,13.0,8.0,64.0,4.0,3410.0,155.0,2018,507,955.1344331999999
2138,Oppo,Android,15.29,yes,no,16.0,8.0,128.0,4.0,3400.0,159.0,2018,444,929.8565522
2139,Oppo,Android,15.82,yes,no,16.0,25.0,64.0,4.0,3400.0,158.0,2018,560,1025.422755
2140,Oppo,Android,15.95,yes,no,13.0,20.0,128.0,4.0,3430.0,180.0,2018,399,1072.3804616
2141,Oppo,Android,15.95,yes,no,13.0,20.0,128.0,4.0,3450.0,175.0,2018,702,1027.4770824000002
2142,Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,407,912.2854526
2143,Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,137.0,2018,527,834.8466824000001
2144,Oppo,Android,12.88,yes,no,13.0,8.0,64.0,4.0,3180.0,143.0,2018,443,905.0954834
2145,Oppo,Android,15.24,yes,no,13.0,16.0,32.0,4.0,3200.0,152.0,2017,856,987.1536118
2146,Oppo,Android,15.24,yes,no,16.0,20.0,64.0,4.0,3200.0,152.0,2017,607,983.0010126
2147,Oppo,Android,16.33,yes,no,13.0,20.0,64.0,4.0,4000.0,182.0,2017,710,1003.3632306
2148,Oppo,Android,15.27,yes,no,13.0,20.0,64.0,4.0,3200.0,153.0,2017,709,1002.1003904
2149,Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,3000.0,137.0,2017,736,904.618415
2150,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,148.0,2017,648,935.5725742000001
2151,Oppo,Android,15.24,yes,no,13.0,20.0,64.0,4.0,4000.0,188.0,2017,899,958.1472946
2152,Oppo,Android,12.83,yes,no,13.0,20.0,128.0,4.0,3000.0,150.0,2017,709,1030.8663032
2153,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3200.0,153.0,2017,707,1000.708708
2154,Oppo,Android,12.75,yes,no,13.0,5.0,32.0,4.0,2900.0,147.0,2017,748,826.263833
2155,Oppo,Android,12.83,yes,no,13.0,18.0,64.0,4.0,3200.0,153.0,2017,790,928.5895099999999
2156,Oppo,Android,15.24,yes,no,16.0,18.0,64.0,4.0,4000.0,185.0,2017,863,952.63981
2157,Oppo,Android,12.75,yes,no,13.0,16.0,32.0,4.0,2900.0,147.0,2016,1049,912.410779
2158,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,3075.0,160.0,2016,1022,946.7126801999999
2159,Oppo,Android,15.24,yes,no,16.0,16.0,64.0,4.0,4000.0,185.0,2016,1065,1063.0250636
2160,Oppo,Android,12.83,yes,no,16.0,16.0,64.0,4.0,3010.0,145.0,2016,1077,1017.9508997999999
2161,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2630.0,136.0,2016,578,875.0255786
2162,Oppo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3075.0,160.0,2016,782,902.8958641999999
2163,Oppo,Android,15.24,yes,no,16.0,16.0,64.0,4.0,4120.0,185.0,2016,913,1071.2134544
2164,Oppo,Android,12.83,yes,no,13.0,16.0,64.0,4.0,2850.0,145.0,2016,613,965.2783784000001
2165,Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2500.0,134.0,2016,554,950.8559218
2166,Oppo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3075.0,165.0,2015,587,900.184033
2167,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2400.0,146.0,2015,669,797.9819088
2168,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2420.0,141.0,2015,957,847.0240966
2169,Oppo,Android,12.83,yes,no,13.0,8.0,32.0,4.0,3070.0,155.0,2015,738,891.2412065999999
2170,Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2320.0,147.0,2015,909,929.1280238
2171,Oppo,Android,12.75,yes,no,13.0,5.0,32.0,4.0,2000.0,155.0,2015,662,827.8317156
2172,Oppo,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2420.0,160.0,2015,643,811.3977552
2173,Oppo,Android,10.29,no,no,5.0,2.0,16.0,4.0,2000.0,135.0,2015,593,813.2575928
2174,Oppo,Android,15.24,yes,no,13.0,8.0,32.0,4.0,4100.0,192.0,2015,865,913.8049477999999
2175,Oppo,Android,12.7,yes,no,13.0,8.0,16.0,4.0,2320.0,147.0,2015,959,983.4113894
2176,Oppo,Android,10.29,no,no,8.0,2.0,32.0,4.0,2000.0,135.0,2015,578,754.6900712
2177,Oppo,Android,10.29,yes,no,8.0,2.0,32.0,4.0,2000.0,135.0,2015,726,836.0738683999999
2178,Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,125.0,2015,1076,736.0686246
2179,Oppo,Android,10.34,yes,no,8.0,5.0,32.0,4.0,2000.0,130.0,2015,562,874.597178
2180,Oppo,Android,10.29,yes,no,8.0,5.0,32.0,4.0,2000.0,135.0,2015,1011,807.5195656
2181,Oppo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2420.0,130.0,2015,883,854.637571
2182,Oppo,Android,12.75,yes,no,13.0,5.0,16.0,4.0,2000.0,155.0,2014,777,818.8022346
2183,Oppo,Android,12.83,yes,no,16.0,16.0,32.0,4.0,3000.0,192.0,2014,703,975.4817234000001
2184,Oppo,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2410.0,140.0,2014,790,926.1090984000001
2185,Oppo,Android,10.29,no,no,5.0,2.0,16.0,4.0,1900.0,128.0,2014,804,819.6009046
2186,Oppo,Android,10.34,no,no,8.0,2.0,16.0,4.0,2000.0,128.0,2014,682,893.6638006000001
2187,Oppo,Android,10.34,no,no,5.0,2.0,16.0,4.0,1900.0,145.0,2014,775,850.468993
2188,Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,125.0,2014,1028,749.099211
2189,Oppo,Android,10.29,yes,no,5.0,2.0,16.0,4.0,1900.0,132.5,2014,602,799.9701432
2190,Oppo,Android,12.7,yes,no,13.0,13.0,16.0,4.0,2140.0,150.0,2014,835,904.5315528
2191,Oppo,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2410.0,140.0,2014,678,939.4039680000001
2192,Oppo,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,171.0,2014,607,981.0401404
2193,Oppo,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2800.0,170.0,2014,594,940.8944774
2194,Oppo,Android,10.29,no,no,5.0,2.0,16.0,4.0,1900.0,130.0,2014,992,707.3204038
2195,Oppo,Android,12.7,no,no,8.0,5.0,16.0,4.0,2410.0,140.0,2013,691,871.5724015999999
2196,Oppo,Android,12.93,no,no,13.0,13.0,16.0,4.0,3610.0,213.0,2013,621,968.9476232000001
2197,Oppo,Android,10.34,no,no,8.0,1.9,16.0,4.0,2000.0,110.0,2013,860,893.2735566
2198,Oppo,Android,10.16,no,no,3.15,0.3,16.0,4.0,1700.0,140.75,2013,877,833.0227265999999
2199,Oppo,Android,10.24,no,no,5.0,2.0,16.0,4.0,1700.0,141.5,2013,572,740.8028684
2200,Others,Android,7.7,yes,no,12.0,8.0,32.0,4.0,800.0,165.0,2018,395,976.3026428
2201,Panasonic,Android,15.72,yes,no,,8.0,64.0,4.0,4000.0,169.0,2018,487,853.7995808
2202,Panasonic,Android,15.7,yes,no,,16.0,128.0,4.0,3000.0,195.0,2018,717,974.6115262
2203,Panasonic,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2500.0,143.0,2017,755,815.3039954000001
2204,Panasonic,Android,12.83,yes,no,13.0,5.0,64.0,4.0,3000.0,154.85,2017,643,924.4841078000001
2205,Panasonic,Android,12.7,yes,no,13.0,5.0,32.0,4.0,4000.0,163.0,2017,705,890.450416
2206,Panasonic,Android,12.83,yes,no,13.0,13.0,32.0,4.0,5000.0,182.0,2017,734,892.9055712
2207,Panasonic,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2210.0,144.0,2017,710,842.3662516
2208,Panasonic,Android,12.7,yes,no,8.0,2.0,16.0,4.0,4000.0,146.7,2017,601,774.2402022
2209,Panasonic,Android,12.7,yes,no,13.0,5.0,16.0,4.0,4000.0,169.0,2017,814,885.8535962
2210,Panasonic,Android,12.83,yes,no,13.0,5.0,32.0,4.0,3000.0,163.0,2016,924,897.592397
2211,Panasonic,Android,12.83,yes,no,13.0,5.0,32.0,4.0,4000.0,193.0,2017,713,900.0952229999999
2212,Panasonic,Android,12.75,yes,no,16.0,8.0,32.0,4.0,3000.0,165.0,2017,622,856.4412598
2213,Panasonic,Android,12.83,yes,no,13.0,5.0,16.0,4.0,3000.0,145.0,2017,866,909.168944
2214,Panasonic,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2200.0,133.0,2017,781,869.5129162000001
2215,Panasonic,Android,12.78,yes,no,13.0,5.0,16.0,4.0,2600.0,156.0,2016,915,847.4001725999999
2216,Panasonic,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,155.0,2016,924,871.0081539999999
2217,Panasonic,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,126.0,2016,966,774.490046
2218,Panasonic,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2800.0,138.0,2016,836,871.4443032
2219,Panasonic,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2450.0,147.0,2016,835,801.1755162
2220,Panasonic,Android,12.83,yes,no,16.0,5.0,32.0,4.0,3000.0,142.0,2016,708,907.7205884
2221,Panasonic,Android,12.7,yes,no,8.0,5.0,16.0,4.0,4000.0,167.5,2016,800,848.3804254
2222,Panasonic,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2700.0,151.0,2016,569,818.9688874
2223,Panasonic,Android,12.7,yes,no,8.0,5.0,16.0,4.0,2000.0,151.0,2016,588,801.3211296
2224,Panasonic,Android,12.7,no,no,8.0,5.0,16.0,4.0,3200.0,155.0,2016,843,769.6461744
2225,Panasonic,Android,12.7,yes,no,13.0,5.0,32.0,4.0,2350.0,145.0,2016,796,861.9986864
2226,Panasonic,Android,10.29,no,no,5.0,2.0,32.0,4.0,1600.0,151.0,2016,1039,739.6669226
2227,Panasonic,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2500.0,145.0,2015,976,889.9604198000001
2228,Panasonic,Android,12.83,yes,no,13.0,8.0,32.0,4.0,2910.0,141.0,2015,564,884.2975407999999
2229,Panasonic,Android,12.83,yes,no,8.0,2.0,32.0,4.0,2500.0,158.0,2015,881,804.2472180000001
2230,Panasonic,Android,12.7,yes,no,8.0,2.0,32.0,4.0,2000.0,135.0,2015,887,832.5874708000001
2231,Panasonic,Android,10.29,yes,no,5.0,0.3,32.0,4.0,1800.0,138.0,2015,938,697.9026926
2232,Panasonic,Android,12.83,yes,no,13.0,8.0,16.0,4.0,3500.0,147.0,2015,985,916.7280134
2233,Panasonic,Android,12.7,yes,no,8.0,5.0,32.0,4.0,2000.0,110.0,2015,836,889.070697
2234,Panasonic,Android,10.34,no,no,8.0,5.0,32.0,4.0,1980.0,135.0,2015,567,837.7490476
2235,Panasonic,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,131.0,2015,968,892.5830275999999
2236,Panasonic,Android,12.7,no,no,8.0,5.0,32.0,4.0,2100.0,135.0,2014,978,876.6551708
2237,Panasonic,Android,15.24,no,no,8.0,2.0,16.0,4.0,2800.0,173.8,2014,684,800.1166364
2238,Panasonic,Android,10.16,no,no,5.0,2.0,32.0,4.0,1500.0,117.0,2014,787,695.7551032
2239,Panasonic,Android,12.83,no,no,8.0,2.0,16.0,4.0,2500.0,148.0,2014,941,771.8088162
2240,Panasonic,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,155.0,2014,758,852.6204646
2241,Panasonic,Android,10.34,yes,no,20.1,1.1,16.0,4.0,2600.0,204.0,2014,1043,858.8848348000001
2242,Panasonic,Android,12.7,no,no,8.0,1.3,16.0,4.0,2000.0,115.0,2014,635,790.7097504000001
2243,Panasonic,Android,12.7,no,no,13.0,2.0,16.0,4.0,2500.0,141.0,2014,1089,935.7213008
2244,Panasonic,Android,12.83,no,no,13.0,2.0,32.0,4.0,2500.0,141.0,2014,996,916.6666982
2245,Panasonic,Android,10.16,no,no,3.15,0.3,16.0,4.0,1300.0,120.0,2013,707,687.4415638
2246,Panasonic,Android,12.7,no,no,8.0,1.3,16.0,4.0,2500.0,135.0,2013,967,757.7902016
2247,Panasonic,Android,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,133.0,2014,1014,866.1992928
2248,Others,Others,7.62,no,no,3.15,0.3,256.0,0.25,1030.0,102.0,2013,997,861.8643047999999
2249,Others,Android,10.36,yes,no,12.6,2.0,16.0,4.0,2100.0,135.0,2013,731,805.7833514
2250,Others,Android,10.16,no,no,5.0,2.0,16.0,4.0,1400.0,125.0,2014,844,693.5842028
2251,Others,Android,12.7,no,no,5.0,0.3,1024.0,4.0,2200.0,170.0,2013,584,814.1810660000001
2252,Others,Android,12.7,no,no,13.0,0.3,16.0,4.0,3300.0,200.0,2013,1018,939.0204586
2253,Others,Android,10.29,no,no,8.0,0.3,16.0,4.0,2400.0,154.0,2013,1068,878.7169168
2254,Others,Windows,12.7,no,no,8.0,2.0,32.0,4.0,2000.0,150.0,2014,968,876.6551708
2255,Others,Windows,10.16,no,no,8.0,0.3,16.0,4.0,2000.0,150.0,2014,913,774.6980112
2256,Others,Android,10.16,no,no,3.15,0.3,16.0,4.0,1500.0,120.0,2013,557,702.6669764000001
2257,Others,Android,10.24,no,no,8.0,1.2,16.0,4.0,2000.0,140.0,2013,847,810.322204
2258,Others,Android,10.16,no,no,8.0,0.3,16.0,4.0,1700.0,132.0,2013,588,746.627109
2259,Others,Android,12.78,no,no,8.0,1.2,16.0,4.0,2100.0,140.0,2013,744,808.8206692
2260,Others,Android,12.7,no,no,8.0,2.0,16.0,4.0,2000.0,130.0,2013,903,867.4320026
2261,Others,Android,12.7,no,no,5.0,0.3,16.0,4.0,2200.0,199.0,2013,783,819.8664208
2262,Others,Android,10.29,no,no,8.0,0.3,16.0,4.0,1800.0,134.0,2013,1010,816.0829314000001
2263,Others,Android,10.29,no,no,8.0,0.3,16.0,4.0,1850.0,158.0,2013,703,778.4048718
2264,Others,Android,10.24,no,no,8.0,0.3,16.0,4.0,1500.0,133.0,2013,712,785.106271
2265,Others,Android,10.24,no,no,5.0,0.3,16.0,4.0,1500.0,190.0,2013,786,787.616108
2266,Others,Android,10.16,no,no,8.0,0.3,16.0,4.0,2500.0,134.0,2013,1052,784.4738594
2267,Others,Android,10.16,no,no,8.0,0.3,16.0,4.0,1500.0,124.0,2013,919,778.0781410000001
2268,Others,Android,10.16,no,no,5.0,0.3,16.0,4.0,1500.0,180.0,2013,706,730.702262
2269,Others,Android,7.75,no,no,3.15,0.3,16.0,4.0,2000.0,130.0,2013,686,688.2117830000001
2270,Others,Android,25.43,no,no,2.0,0.3,32.0,4.0,7000.0,612.0,2013,1049,929.3199992
2271,Others,Android,23.04,no,no,2.0,2.0,32.0,4.0,8000.0,621.0,2013,1051,956.6967441999999
2272,Others,Android,19.94,no,no,2.0,0.3,32.0,4.0,4700.0,406.0,2013,1025,887.917549
2273,Others,Android,20.32,no,no,5.0,0.3,16.0,4.0,6000.0,450.0,2013,913,949.7675072
2274,Others,Android,20.32,no,no,5.0,2.0,16.0,4.0,5300.0,450.0,2013,1005,968.1907036
2275,Others,Android,25.43,no,no,2.0,2.0,16.0,4.0,6400.0,680.0,2013,832,990.7424294
2276,Others,Android,25.43,no,no,2.0,2.0,16.0,4.0,6400.0,660.0,2013,927,988.1712798000001
2277,Others,Android,17.78,no,no,2.0,0.3,32.0,4.0,4000.0,305.0,2013,657,848.811367
2278,Others,Android,17.78,no,no,2.0,0.3,16.0,4.0,3200.0,305.0,2013,783,843.3419354
2279,Others,Android,20.32,no,no,0.3,0.3,32.0,4.0,4700.0,490.0,2013,1039,873.0523776
2280,Others,Android,17.78,no,no,0.3,0.3,16.0,4.0,3200.0,305.0,2013,972,789.4007948
2281,Others,Android,17.78,no,no,0.3,0.3,32.0,4.0,3200.0,305.0,2013,884,805.6409520000001
2282,Others,Android,17.78,no,no,0.3,0.3,16.0,4.0,3000.0,326.0,2013,626,835.2463444
2283,Others,Android,15.24,yes,no,24.0,8.0,64.0,4.0,3500.0,210.0,2015,561,928.8204792
2284,Others,Android,10.36,no,no,8.0,8.0,32.0,4.0,2500.0,154.0,2015,652,806.7773186000001
2285,Others,Android,10.36,yes,no,8.0,5.0,16.0,4.0,2000.0,97.0,2015,1085,797.7227216
2286,Others,Android,10.29,no,no,5.0,2.0,32.0,4.0,2500.0,138.0,2015,890,811.5706908
2287,Others,Android,12.7,no,no,5.0,5.0,32.0,4.0,2000.0,152.0,2015,827,788.044332
2288,Others,Others,5.18,no,no,0.3,2.0,32.0,0.25,2500.0,154.0,2015,706,586.771374
2289,Others,Android,10.16,no,no,0.3,0.3,16.0,4.0,2500.0,154.0,2015,641,631.9100718
2290,Others,Android,10.16,no,no,2.0,0.3,16.0,4.0,2500.0,154.0,2015,737,700.9913232
2291,Others,Android,12.7,yes,no,13.0,5.0,16.0,4.0,2500.0,154.0,2015,813,851.8587738000001
2292,Others,Android,19.94,no,no,5.0,2.0,32.0,4.0,2500.0,154.0,2015,761,788.3551928
2293,Others,Others,5.28,no,no,2.0,0.3,128.0,0.25,2500.0,154.0,2015,746,722.5616034
2294,Others,Android,10.34,no,no,8.0,2.0,32.0,4.0,2500.0,151.0,2015,1087,741.7854298
2295,Others,Android,12.7,no,no,5.0,2.0,32.0,4.0,2500.0,150.0,2015,767,726.4618206
2296,Others,Android,12.83,yes,no,13.0,5.0,16.0,4.0,2820.0,154.0,2015,699,840.1608946
2297,Others,Android,10.29,no,no,5.0,2.0,32.0,4.0,2500.0,154.0,2015,570,719.6267682
